0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sony
發表日期,約 2019 年 9 月
推出日期,約 2019 年 9 月
價格,"約 HK$4,999更新日期：2020-05-12"
網絡系統,"GSM GPRS/EDGE (2G) Bands 850/900/1800/1900 / UMTS HSPA+ (3G) Bands 1, 2, 4, 5, 6, 8, 19 / LTE (4G) 1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 25, 26, 28, 29, 32, 34, 38, 39, 40, 41, 46, 66 LTE (4G) Cat19/Cat13"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 855
圖像處理器,Adreno 640
操作系統及版本,Android 9 Pie
機身顏色,白、灰、紫藍、紅
尺寸,158 X 68 X 8.2 mm
重量,164 gram
操控,輕觸式
電池種類,3140 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB
ROM 容量,128GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.1 吋
螢幕類別,OLED
螢幕解像度,2520 X 1080
螢幕備註,21:9 比例
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 1200 萬像素
自動對焦,支援
光學防震,支援
光學變焦,2 X
數碼變焦,10X
視像鏡頭,800 萬像素
閃光燈,LED
相機功能,"12MP 26 毫米 Exmor RS™ for mobile 1/2.6"" 吋感應器 像素大小 1.4μm f/1.6 鏡頭 OIS 攝影防震 混合式 OIS/EIS 影片防震 12MP 16 毫米 1/3.4"" 吋感測器 像素大小 1.0μm F2.4 鏡頭 SteadyShot™ 防震技術 (五軸防震技術) 12MP 52 毫米 1/3.4"" 吋感測器 像素大小 1.0μm F2.4 鏡頭 OIS 攝影防震 混合式 OIS/EIS 影片防震"
短片拍攝,MP4
短片解像度,4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,AAC (AAC-LC、AAC+、eAAC+、AAC-ELD)、ALAC、AMR-NB、AMR-WB、DSD、FLAC、MIDI、MP3、PCM、Opus、Vorbis、WMA、LPCM
短片播放格式,MPEG-4 影片、H.263、H.264、H.265、VP8、VP9
收音機,不詳
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth 5.0 / LDAC
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi IEEE 802.11a/b/g/n(2.4GHz)
gps 功能,A-GNSS (GPS + GLONASS)
電腦連線,USB Type-C 3.1
視頻輸出,透過支援 TypeC 傳輸線或
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,IP68 防水
