0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2022 年 3 月
推出日期,約 2022 年 3 月
價格,"約 HK$3,998更新日期：2022-03-31"
網絡系統,"2G GSM GSM850, GSM900, DCS1800, PCS1900  3G WCDMA B1(2100), B2(1900), B4(AWS), B5(850), B8(900)  4G FDD LTE B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B12(700), B17(700), B20(800), B28(700)  4G TDD LTE B34(2010), B38(2600), B39(1900), B40(2300), B41(2500)  5G FDD Sub6^^^^ N1(2100), N3(1800), N5(850), N7(2600), N8(900), N28(700)  5G TDD Sub6^^^^ N41(2500), N78(3500), N79(4500)"
Sim 咭情況,雙咭雙待
操作系統,Android
操作介面,One UI 4.0
中央處理器,Exynos 1280 CPU
圖像處理器,ARM Mali-G68
操作系統及版本,Android 12
機身顏色,"型格黑 ,棉花白,天空藍,蜜桃粉"
尺寸,159.6 x 74.8 x 8.1 mm
重量,189 gram
操控,輕觸式
電池種類,5000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,8GB RAM
ROM 容量,256GB ROM
可擴充記憶,micro SD
最大支援記憶體,1TB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.5 吋
螢幕類別,sAMOLED
螢幕解像度,2400 X 1080
螢幕備註,120Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,四鏡頭 6400 萬像素
自動對焦,支援
光學防震,支援
光學變焦,-
數碼變焦,10X
視像鏡頭,3200 萬像素
閃光燈,支援
相機功能,"主鏡頭 - 解像度 (多個) 64.0 MP + 12.0 MP + 5.0 MP + 5.0 MP  主鏡頭 - 光圈值 (多個) F1.8 , F2.2 , F2.4 , F2.4  主鏡頭 - 自動對焦 有  主鏡頭 - OIS 有  主鏡頭 - Zoom Digital Zoom 高達10倍  前置鏡頭 - 解像度 32.0 MP  前置鏡頭 - 光圈值 F2.2  主鏡頭 - 閃光燈 有  影片攝錄解像度 UHD 4K (3840 x 2160)@30fps  慢動作 240fps @HD"
短片拍攝,MP4
短片解像度,4K (30 fps)
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"FLAC, APE, AAC, MKA, OGG, MIDI, M4A, AMR"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,Bluetooth V5.1
紅外線支援,不支援
流動數據,"5G、LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,802.11 a/b/g/n/ac
gps 功能,"GPS, Glonass, 北斗, Galileo, QZSS"
電腦連線,USB Type-C 2.0
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
備註,"IP67 防水, 25W 充電"
