0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2012 年 10 月
推出日期,約 2012 年 10 月
價格,"約 HK$2,400更新日期：2015-09-01"
網絡系統,LTE 800 1800 2600 / HSDPA UMTS 850/900/2100MHz / GSM 850 / GSM 900 / GSM 1800
操作系統,Android
中央處理器,四核 1.6GHz
操作系統及版本,Android OS 4.1
機身顏色,白色、灰色
尺寸,151.1 x 80.5 x 9.4 mm
重量,182 gram
操控,輕觸式
電池種類,鋰電池 (3100mAh)
可更換電池,支援
通話時間,高達 21小時20分鐘 (2G) ; 15小時20分鐘 (3G)
備用時間,870小時 (2G) ; 800小時 (3G) ; 840小時
RAM 容量,2GB
ROM 容量,16GB
可擴充記憶,microsd
最大支援記憶體,64G
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,Super AMOLED
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,190 萬像素鏡頭
閃光燈,LED
相機功能,超強LED閃光燈 拍攝模式: 微距、最佳相片、Best Face (最佳臉部表情)、面孔偵測、全景、分享拍攝、HDR、好友相片分享、美麗、一笑即拍及微光 場景模式: 人像、風景、體育、派對/室內、海灘/
短片拍攝,-
短片解像度,1920 X 1080
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3 / OGG / AAC / ACC+ / eAAC+ / AMR / MIDI / WAV / FLAC / WMA
短片播放格式,H.263 / H.264 / WMV / MPEG4 / DivX / AVI / FLV
收音機,立體聲 FM 收音機
串流播放格式,支援
聲控功能,支援
來電提示,震動提示、來電響鈴
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0 (aptX)
紅外線支援,不支援
流動數據,LTE、HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,"GPS (Support A-GPS, GLONASS)"
電腦連線,microUSB
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.samsung.com/hk/consumer/mobile/mobile-phones/smartphone/GT-N7105TADTGY-spec
