0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2019 年 4 月
推出日期,約 2019 年 4 月
價格,"約 HK$1,498更新日期：2022-05-26"
網絡系統,"2G GSM:GSM850, GSM900, DCS1800, PCS1900 3G WCDMA:B1(2100), B2(1900), B4(AWS), B5(850), B8(900) 4G FDD LTE:B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B8(900), B12(700), B13(700), B17(700), B20(800), B28(700), B66(AWS-3) 4G TDD LTE:B38(2600), B40(2300), B41(2500)"
Sim 咭情況,SIM 1 + SIM 2 + MicroSD
操作系統,Android
操作介面,One UI
中央處理器,8 核 (Dual 1.6GHz + Hexa 1.35GHz)
圖像處理器,Mali-G71 MP2
操作系統及版本,Android 9
機身顏色,黑色、橙色
尺寸,158.4 x 74.7 x 7.8 mm
重量,169 gram
操控,輕觸式
電池種類,4000 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,3GB
ROM 容量,32GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.4 吋
螢幕類別,Super AMOLED
螢幕解像度,1560 X 720
螢幕備註,60Hz
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,雙鏡頭 1200 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,4X
視像鏡頭,800 萬像素
閃光燈,LED 閃光燈
相機功能,"主鏡頭 - 解像度 (多個) 13.0 MP + 5.0 MP 主鏡頭 - 光圈值 (多個) F1.9 , F2.2 主鏡頭 - 自動對焦 有 主鏡頭 - Zoom Digital Zoom up to 4x 前置鏡頭 - 解像度 8.0 MP 前置鏡頭 - 光圈值 F2.0 主鏡頭 - 閃光燈 有 影片攝錄解像度 Full HD (1920 x 1080) @30fps"
短片拍攝,MP4
短片解像度,FHD
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Google Play Sore
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v5.0 (LE 高達 2 Mbps)
紅外線支援,不支援
流動數據,"LTE、HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,IEEE 802.11 b/g/n 2.4GHz
gps 功能,"GPS,Glonass,Beidou,Galileo"
電腦連線,USB Type-C
視頻輸出,支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
參考網址,https://www.samsung.com/hk/smartphones/galaxy-a20-a205/SM-A205GZKVTGY/
