0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Samsung
發表日期,約 2019 年 4 月
推出日期,約 2019 年 4 月
不同版本,6GB/128GB ($3098)8GB/128GB ($3498)
價格,"約 HK$3,098更新日期：2022-05-26"
網絡系統,"2G GSM:GSM850, GSM900, DCS1800, PCS1900 2G CDMA:CDMA800 3G WCDMA:B1(2100), B2(1900), B5(850), B8(900) 3G CDMA:BC0(800) 3G TD-SCDMA:B34(2010), B39(1880) 4G FDD LTE:B1(2100), B3(1800), B5(850), B7(2600), B8(900) 4G TDD LTE:B34(2010), B38(2600), B39(1900), B40(2300), B41(2500)"
Sim 咭情況,SIM 1 + SIM 2 + MicroSD
操作系統,Android
操作介面,ONE UI
中央處理器,Snapdragon 675
圖像處理器,Adreno 612
操作系統及版本,Android 9 Pie
機身顏色,黑、白、藍、珊瑚
尺寸,164.3 x 76.7 x 7.9 mm
重量,183 gram
操控,輕觸式
電池種類,4500 mAh
可更換電池,不支援
通話時間,不詳
備用時間,不詳
RAM 容量,6GB/8GB
ROM 容量,128GB
可擴充記憶,Micro SD
最大支援記憶體,512GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,6.7 吋
螢幕類別,Super AMOLED
螢幕解像度,2400 X 1080
螢幕備註,20:9 比例
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,三鏡頭 3200 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,8X
視像鏡頭,3200 萬像素
閃光燈,支援
相機功能,"主鏡頭 - 解像度 (多個) 32.0 MP + 5.0 MP + 8.0 MP 主鏡頭 - 光圈值 (多個) F1.7 , F2.2 , F2.2 主鏡頭 - 自動對焦 有 主鏡頭 - Zoom Digital Zoom up to 8x 前置鏡頭 - 解像度 32.0 MP 前置鏡頭 - 光圈值 F2.0 主鏡頭 - 閃光燈 有 影片攝錄解像度 UHD 4K (3840 x 2160)@30fps 慢動作 240fps @HD"
短片拍攝,MP4
短片解像度,UHD 4K
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"MP3, M4A, 3GA, AAC, OGG, OGA, WAV, WMA, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA"
短片播放格式,"MP4, M4V, 3GP, 3G2, WMV, ASF, AVI, FLV, MKV, WEBM"
收音機,不支援
串流播放格式,支援
聲控功能,Bixby 語音控制界面
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v5.0 (LE 高達 2 Mbps)
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,"802.11 a/b/g/n/ac 2.4G+5GHz, VHT"
gps 功能,"GPS, Glonass, 北斗, Galileo"
電腦連線,USB Type-C
視頻輸出,支援 Smart View
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
參考網址,https://www.samsung.com/hk/smartphones/galaxy-a70-a705/SM-A7050ZWNTGY/
備註,支援屏幕指紋解鎖
