0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Sharp
發表日期,-
推出日期,-
網絡系統,HSDPA / UMTS / GSM 850 / GSM 900 / GSM 1800 / GSM 1900
操作系統,Android
中央處理器,Dual-core 1.5 GHz
操作系統及版本,Android OS 2.3.3 Gingerbread
機身顏色,橙色、藍色
尺寸,65 x 129 x 8.7 mm
重量,143 gram
操控,輕觸式
電池種類,鋰電池 (1600mAh)
可更換電池,不詳
通話時間,-
備用時間,-
RAM 容量,2GB ROM 、1GB RAM
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.5 吋
螢幕類別,New Mobile ASV
螢幕解像度,1280 × 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1200 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,200 萬像素鏡頭
閃光燈,LED
短片拍攝,1080p@30fps
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WAV、AC3、FLAC
短片播放格式,MPEG4、H.263、H.264、WMV、DivX、XviD
收音機,Stereo FM收音機RDS
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v3.0+HS
紅外線支援,-
流動數據,HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g/n)、DLNA
gps 功能,GPS、AGPS
電腦連線,microUSB 2.0
視頻輸出,HDMI port
