0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,約 2007 年 7 月
推出日期,約 2007 年 7 月
網絡系統,GSM 900 / GSM 1800
機身顏色,黑色
尺寸,108 x 44 x 14.9 mm
重量,78 gram
電池種類,鋰電池 (850mAh)
可更換電池,不詳
通話時間,408 分鐘
備用時間,370 小時
RAM 容量,1MB
ROM 容量,-
可擴充記憶,-
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,1.6 吋
螢幕類別,TFT
螢幕解像度,128 x 128
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,30 萬像素
自動對焦,-
光學防震,不詳
光學變焦,-
數碼變焦,4X
視像鏡頭,-
閃光燈,-
短片拍攝,-
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,-
短片播放格式,-
收音機,立體聲 FM 收音機
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,-
紅外線支援,-
流動數據,GPRS
wifi 功能,-
gps 功能,-
電腦連線,-
視頻輸出,-
