0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,HTC
發表日期,約 2012 年 12 月
推出日期,約 2012 年 12 月
價格,"約 HK$3,888更新日期：2013-03-20"
網絡系統,LTE: 1800/2600 MHz HSPA/WCDMA: 850/900/1900/2100 MHz GSM/GPRS/EDGE: 850/900/1800/1900 MHz
操作系統,Android
中央處理器,1.2Ghz
操作系統及版本,Android OS 4.0
機身顏色,黑色、白色
尺寸,128 x 66.9 x 9.20 mm
重量,122 gram
操控,輕觸式
電池種類,鋰電池 (1800mAh)
可更換電池,不詳
通話時間,-
備用時間,-
RAM 容量,1GB RAM / 8GB 內置記憶
ROM 容量,-
可擴充記憶,microsd
最大支援記憶體,32G
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,4.3 吋
螢幕類別,TFT
螢幕解像度,480 x 800
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,500 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,-
數碼變焦,-
視像鏡頭,-
閃光燈,LED
相機功能,‧BSI 背照式感光元件 ‧F2.0、28mm 大光圈廣角鏡頭 ‧720p 錄影 ‧錄影中可拍照 (靜態影像為 500 萬畫素) ‧LED 補光燈
短片拍攝,mp4
短片解像度,720p
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,"aac, .amr, .ogg, .m4a, .mid, .mp3, .wav, .wma (Windows Media Audio 9)"
短片播放格式,"M3gp, .3g2, .mp4, .wmv (Windows Media Video 9), .avi (MP4 ASP 及"
收音機,立體聲 FM 收音機
串流播放格式,支援
來電提示,震動提示、來電響鈴
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,藍牙 v4.0、A2DP
紅外線支援,不支援
流動數據,LTE、HSDPA、UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 a/b/g/n)
gps 功能,GPS、AGPS
電腦連線,microUSB
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不詳
參考網址,http://www.htc.com/hk-tc/smartphones/htc-one-sv/#specs
備註,支援 NFC
