0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Huawei
發表日期,約 2014 年 12 月
推出日期,約 2014 年 12 月
價格,"約 HK$1,340更新日期：2015-08-17"
網絡系統,FDD LTE (800/900/1800/2100/2600MHz) (B1/3/7/8/20) WCDMA (900/2100MHz) GSM (850/900/1800/1900MHz)
操作系統,Android
中央處理器,Snapdragon 410 四核 1.2 GHz CPU
圖像處理器,Adreno 306
操作系統及版本,Android 5.0
機身顏色,黑、白
尺寸,142.95 ×72.05 ×8.5 mm
重量,160 gram
操控,輕觸式
電池種類,2000 mAh
可更換電池,不支援
通話時間,高達 10 小時
備用時間,高達 200 小時
RAM 容量,1GB RAM
ROM 容量,8GB ROM
可擴充記憶,microsd
最大支援記憶體,32GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5 吋
螢幕類別,IPS
螢幕解像度,1280 X 720
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,800 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,不支援
數碼變焦,-
視像鏡頭,500 萬像素
閃光燈,支援
短片拍攝,mp4
短片解像度,1920 X1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、eAAC+、WMA、WAV
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴
Apps 下載,Android
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 v4.0
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS"
wifi 功能,Wi-Fi (802.11 b/g/n)
gps 功能,"GPS, A-GPS, GLONASS"
電腦連線,usb 2.0
視頻輸出,不支援
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,不支援
